time,distance,strafes,pre,max,height,sync,crouchjump,-forward
1669050005,278.7991,10,275.601,348,57.0,67,yes,yes
1669050007,277.3394,10,274.601,354,57.0,75,yes,yes
1669050009,278.6555,10,275.601,363,57.0,84,yes,yes
1669050021,266.5675,10,274.851,319,57.0,34,yes,yes
1669050023,273.6506,10,274.226,346,57.0,61,yes,yes
1669050025,266.2276,10,275.851,329,57.0,45,yes,yes
1669050027,273.2285,10,275.351,353,57.0,70,yes,yes
1669050043,272.6515,10,272.851,351,57.0,81,yes,yes
1669050045,270.4935,10,275.601,344,57.0,67,yes,yes
1669050047,277.0264,10,276.101,354,57.0,87,yes,yes
1669050049,278.4489,10,275.601,361,57.0,82,yes,yes
1669050053,254.0096,10,272.351,296,57.0,24,yes,yes
1669050057,273.8994,10,274.851,349,57.0,67,yes,yes
1669050059,277.3402,10,276.101,357,57.0,86,yes,yes
1669050061,274.7547,10,275.351,348,57.0,69,yes,yes
1669050063,272.0373,10,275.351,337,57.0,52,yes,yes
1669050066,278.1649,10,275.101,355,57.0,72,yes,yes
1669050068,275.2484,10,275.351,356,57.0,86,yes,yes
1669050070,268.4566,10,275.101,362,57.0,82,yes,yes
1669050072,268.6727,10,274.601,335,57.0,52,yes,yes
1669050076,269.8443,10,274.726,332,57.0,50,yes,yes
1669050078,275.8726,10,274.601,347,57.0,67,yes,yes
1669050080,278.1780,10,275.601,355,57.0,70,yes,yes
1669050082,278.9471,10,275.101,358,57.0,76,yes,yes
1669050084,265.0056,10,275.851,342,57.0,58,yes,yes
1669050086,270.3966,10,275.851,346,57.0,64,yes,yes
1669050088,278.5880,10,273.592,352,57.0,72,yes,yes
1669050090,268.5246,10,275.601,320,57.0,36,yes,yes
1669050092,255.7095,10,274.601,294,57.0,20,yes,yes
1669050094,278.1514,10,274.226,361,57.0,82,yes,yes
1669050099,275.5791,10,274.851,349,57.0,60,yes,yes
1669050101,273.0682,10,274.851,341,57.0,56,yes,yes
1669050103,268.0347,10,274.726,333,57.0,50,yes,yes
1669050105,278.2655,10,275.101,356,57.0,72,yes,yes
1669050107,278.3609,10,273.350,353,57.0,70,yes,yes
1669050109,277.4429,10,275.351,364,57.0,86,yes,yes
1669050123,271.0227,10,275.101,346,57.0,63,yes,yes
1669050129,266.6175,10,275.601,329,57.0,42,yes,yes
1669050131,275.9562,10,275.601,346,57.0,61,yes,yes
1669050136,268.3023,10,274.101,339,57.0,53,yes,yes
1669050140,276.7542,10,275.601,360,57.0,82,yes,yes
1669050142,266.0189,10,275.851,315,57.0,34,yes,yes
1669050144,265.3996,10,276.101,310,57.0,29,yes,yes
1669050146,261.5787,10,275.601,320,57.0,36,yes,yes
1669050150,279.2618,10,274.851,357,57.0,72,yes,yes
1669050152,254.8097,10,275.101,297,57.0,19,yes,yes
1669050154,274.1739,10,275.101,336,57.0,50,yes,yes
1669050156,266.7723,10,275.601,325,57.0,41,yes,yes
1669050158,270.3419,10,275.101,327,57.0,42,yes,yes
1669050163,269.9694,10,275.601,331,57.0,48,yes,yes
1669050165,274.0013,10,275.851,353,57.0,70,yes,yes
1669050167,271.7533,10,275.851,348,57.0,79,yes,yes
1669050169,266.5659,10,274.726,331,57.0,46,yes,yes
1669050175,272.0806,10,275.101,350,57.0,74,yes,yes
1669050177,276.4230,10,275.101,360,57.0,79,yes,yes
1669050179,280.5500,10,276.101,355,57.0,75,yes,yes
1669050181,271.5131,10,274.601,337,57.0,54,yes,yes
1669050190,270.4587,10,275.851,338,57.0,54,yes,yes
1669050192,268.7031,10,276.101,328,57.0,44,yes,yes
1669050194,274.0262,10,275.851,357,57.0,77,yes,yes
1669050196,272.4750,10,273.351,347,57.0,67,yes,yes
1669050200,271.9146,10,274.601,342,57.0,62,yes,yes
1669050203,271.5128,10,273.476,349,57.0,69,yes,yes
1669050205,267.9112,10,269.851,339,57.0,63,yes,yes
1669050207,276.4288,10,269.226,359,57.0,86,yes,yes
1669050211,272.6752,10,274.851,348,57.0,61,yes,yes
1669050269,269.4898,8,274.851,342,57.0,74,yes,yes
1669050272,266.2020,10,276.101,340,57.0,70,yes,yes
1669050280,265.8504,10,275.851,329,57.0,75,yes,yes
1669050282,274.8486,10,275.101,352,57.0,76,yes,yes
1669050284,275.9338,10,274.726,356,57.0,79,yes,yes
1669050287,267.2304,10,274.851,329,57.0,74,yes,yes
1669050289,266.6474,10,275.101,341,57.0,60,yes,yes
1669050294,260.9964,10,275.351,326,57.0,51,yes,yes
1669050298,276.3331,10,275.601,351,57.0,77,yes,yes
1669050300,266.2526,10,274.601,329,57.0,52,yes,yes
1669050304,277.3868,10,275.601,356,57.0,75,yes,yes
1669050306,273.8677,10,275.351,351,57.0,76,yes,yes
1669050308,270.5061,10,275.851,351,57.0,74,yes,yes
1669050320,268.7294,10,275.601,345,57.0,66,yes,yes
1669050322,272.7197,10,276.101,341,57.0,73,yes,yes
1669050324,273.5115,10,275.101,346,57.0,84,yes,yes
1669050329,268.2132,8,274.601,338,57.0,61,yes,yes
1669050335,268.1687,10,275.351,338,57.0,57,yes,yes
1669050337,272.0755,10,274.226,348,57.0,73,yes,yes
1669050341,272.7590,10,274.601,349,57.0,77,yes,yes
1669050343,275.0178,10,275.851,357,57.0,87,yes,yes
1669050345,263.4341,10,275.351,339,57.0,62,yes,yes
1669050347,275.5234,10,276.101,353,57.0,77,yes,yes
1669050349,274.1495,10,274.851,353,57.0,73,yes,yes
1669050351,272.7296,10,275.851,347,57.0,68,yes,yes
1669050353,265.2393,10,275.851,353,57.0,74,yes,yes
1669050355,278.2162,10,275.851,358,57.0,85,yes,yes
1669050357,275.8980,10,274.601,357,57.0,84,yes,yes
1669050361,274.7559,10,275.351,346,57.0,65,yes,yes
1669050363,273.7116,10,273.350,351,57.0,73,yes,yes
1669050365,268.9155,10,274.226,338,57.0,64,yes,yes
1669050368,275.0032,10,275.601,349,57.0,64,yes,yes
1669050370,264.3867,10,272.976,327,57.0,47,yes,yes
1669050374,269.6551,10,276.101,343,57.0,71,yes,yes
1669050381,274.9218,10,275.351,348,57.0,72,yes,yes
1669050383,276.1683,10,274.601,351,57.0,85,yes,yes
1669050385,273.9295,10,275.851,349,57.0,68,yes,yes
1669050387,273.4161,10,275.351,335,57.0,59,yes,yes
1669050389,274.5153,10,274.851,354,57.0,78,yes,yes
1669050392,267.5480,9,274.601,331,57.0,70,yes,yes
1669050397,275.2340,10,274.851,348,57.0,72,yes,yes
1669050399,268.8221,10,275.101,341,57.0,65,yes,yes
1669050404,262.2427,10,276.101,320,57.0,43,yes,yes
1669050406,270.7279,10,275.351,346,57.0,69,yes,yes
1669050408,269.8973,10,272.226,336,57.0,72,yes,yes
1669050432,270.6440,10,275.351,337,57.0,68,yes,yes
1669050434,264.5207,10,274.726,340,57.0,73,yes,yes
1669050436,273.6150,10,276.101,341,57.0,66,yes,yes
1669050438,268.7343,10,275.851,341,57.0,65,yes,yes
1669050440,262.7250,10,274.601,343,57.0,66,yes,yes
1669050446,275.6729,10,274.851,358,57.0,86,yes,yes
1669050448,278.8218,10,275.101,358,57.0,80,yes,yes
1669050450,265.6801,10,275.101,317,57.0,37,yes,yes
1669050452,275.7728,10,276.101,355,57.0,72,yes,yes
1669050454,271.8990,10,274.226,351,57.0,80,yes,yes
1669050456,273.2951,10,275.851,347,57.0,68,yes,yes
1669050458,278.9169,10,275.851,353,57.0,80,yes,yes
1669050464,267.8448,10,274.601,339,57.0,64,yes,yes
1669050466,276.6964,10,276.101,357,57.0,79,yes,yes
1669050468,270.7381,10,274.226,345,57.0,73,yes,yes
1669050471,266.0191,10,272.976,328,57.0,50,yes,yes
1669050476,273.2201,10,272.851,349,57.0,75,yes,yes
1669050478,261.9421,10,274.851,303,57.0,24,yes,yes
1669050480,274.7145,10,275.351,354,57.0,79,yes,yes
1669050482,270.9862,10,275.851,339,57.0,54,yes,yes
1669050484,270.5275,10,274.101,339,57.0,58,yes,yes
1669050486,278.0646,10,275.351,356,57.0,82,yes,yes
1669050488,279.0348,10,275.351,364,57.0,87,yes,yes
1669050490,272.6311,10,274.101,345,57.0,65,yes,yes
1669050493,279.2090,10,275.851,358,57.0,82,yes,yes
1669050495,269.1192,10,276.101,323,57.0,67,yes,yes
1669050497,270.5403,10,272.226,346,57.0,79,yes,yes
1669050499,275.1833,10,275.851,353,57.0,76,yes,yes
1669050501,269.7815,10,274.226,339,57.0,55,yes,yes
1669050503,270.9535,10,275.101,348,57.0,69,yes,yes
1669050505,277.4552,10,274.350,355,57.0,73,yes,yes
1669050507,273.9581,10,275.601,338,57.0,53,yes,yes
1669050511,271.7563,10,276.101,350,57.0,66,yes,yes
1669050513,264.8508,10,275.351,325,57.0,41,yes,yes
1669050516,275.8723,10,274.851,360,57.0,79,yes,yes
1669050518,274.0548,10,274.101,346,57.0,64,yes,yes
1669050520,270.5927,10,275.601,333,57.0,47,yes,yes
1669050523,264.4325,10,273.350,315,57.0,35,yes,yes
1669050527,276.1808,10,275.351,346,57.0,62,yes,yes
1669050529,263.8128,10,272.351,322,57.0,39,yes,yes
1669050531,273.8634,10,274.726,345,57.0,60,yes,yes
1669061729,268.2153,8,265.350,335,56.9,68,yes,yes
1669061736,263.4927,8,267.350,333,56.9,65,yes,yes
1669061739,261.7562,10,272.350,325,56.9,54,yes,yes
1669061741,271.3727,9,276.101,334,56.9,63,yes,yes
1669061743,279.1900,10,273.850,360,56.9,82,yes,yes
1669061747,265.6712,10,272.783,331,56.9,52,yes,yes
1669061752,269.8018,10,272.350,345,56.9,70,yes,yes
1669061758,275.4812,10,276.101,353,56.9,73,yes,yes
1669061764,263.7952,8,266.350,342,56.9,77,yes,yes
1669061770,275.6904,10,273.850,355,56.9,83,yes,yes
1669061775,269.8555,8,267.850,338,56.9,66,yes,yes
1669061780,275.2017,10,273.350,348,56.9,73,yes,yes
1669061786,264.6744,10,272.350,333,56.9,74,yes,yes
1669061788,277.9619,8,275.101,347,56.9,73,yes,yes
1669061790,267.0686,8,268.850,341,56.9,67,yes,yes
1669061792,261.1859,10,275.051,319,56.9,69,yes,yes
1669061793,275.9079,10,272.350,350,56.9,83,yes,yes
1669061795,261.4108,10,268.350,318,56.9,45,yes,yes
1669061799,264.2752,10,275.601,344,56.9,66,yes,yes
1669061801,265.2967,10,270.350,334,56.9,62,yes,yes
1669061810,270.5368,8,274.851,339,56.9,69,yes,yes
1669061812,268.8633,10,274.601,328,56.9,72,yes,yes
1669061818,270.9902,10,270.850,343,56.9,75,yes,yes
1669061819,272.0614,10,268.850,348,56.9,82,yes,yes
1669061821,276.0512,10,271.850,355,56.9,76,yes,yes
1669061825,279.5920,10,273.850,361,56.9,78,yes,yes
1669061828,272.5067,10,270.350,338,56.9,63,yes,yes
1669061830,272.2997,8,273.350,339,56.9,61,yes,yes
1669061832,276.5817,8,274.601,346,56.9,68,yes,yes
1669061840,269.0034,8,274.601,330,56.9,75,yes,yes
1669061842,269.7346,10,275.101,330,56.9,72,yes,yes
1669061844,274.5419,10,270.850,353,56.9,82,yes,yes
1669061850,261.0738,8,271.350,346,56.9,72,yes,yes
1669061857,265.4967,8,274.601,345,56.9,76,yes,yes
1669061862,272.7555,10,271.850,353,56.9,85,yes,yes
1669061864,278.1642,9,275.851,350,56.9,74,yes,yes
1669061866,272.1757,10,273.851,341,56.9,65,yes,yes
1669061868,270.0497,10,269.850,344,56.9,78,yes,yes
1669061870,270.2252,10,275.351,331,56.9,47,yes,yes
1669061872,262.9185,10,265.850,331,56.9,66,yes,yes
1669061874,277.5339,10,276.101,349,56.9,69,yes,yes
1669061876,263.9094,10,267.350,330,56.9,60,yes,yes
1669061878,274.8829,10,270.850,351,56.9,79,yes,yes
1669061880,278.2442,10,275.101,350,56.9,79,yes,yes
1669061882,269.6394,10,274.601,340,56.9,76,yes,yes
1669061884,269.1428,10,270.850,342,56.9,67,yes,yes
1669061888,272.3680,10,275.101,338,56.9,61,yes,yes
1669061890,277.8964,10,273.850,354,56.9,81,yes,yes
1669061906,269.1417,10,274.601,343,56.9,73,yes,yes
1669061908,267.5702,10,275.351,329,56.9,62,yes,yes
1669061910,269.3052,8,272.350,334,56.9,70,yes,yes
1669061911,263.4598,8,268.850,332,56.9,66,yes,yes
1669061915,271.6390,8,276.101,345,56.9,70,yes,yes
1669061919,265.4835,8,274.850,332,56.9,59,yes,yes
1669061921,259.3896,8,274.601,306,56.9,56,yes,yes
1669061922,272.2905,10,274.351,348,56.9,71,yes,yes
1669061924,265.7534,8,275.601,327,56.9,64,yes,yes
1669061926,270.8513,10,272.350,333,56.9,51,yes,yes
1669061928,253.6186,10,265.850,304,56.9,30,yes,yes
1669061932,270.8040,8,269.850,338,56.9,70,yes,yes
1669061934,263.6782,8,270.850,327,56.9,70,yes,yes
1669061936,274.2715,8,276.101,341,56.9,59,yes,yes
1669061938,272.5347,8,274.851,356,56.9,83,yes,yes
1669061957,273.2121,10,275.851,346,56.9,64,yes,yes
1669061959,269.2325,8,274.601,338,56.9,57,yes,yes
1669061961,263.5003,9,274.351,326,56.9,67,yes,yes
1669061969,263.5147,3,274.851,320,56.9,71,yes,yes
1669061971,268.5138,8,275.851,328,56.9,63,yes,yes
1669061974,267.4841,10,275.601,329,56.9,72,yes,yes
1669061976,269.9114,10,274.851,335,56.9,75,yes,yes
1669061980,277.6433,10,276.101,351,56.9,79,yes,yes
1669061982,273.2905,10,275.851,349,56.9,73,yes,yes
1669061984,262.5389,10,273.851,327,56.9,47,yes,yes
1669061985,279.8138,10,274.601,353,56.9,72,yes,yes
1669061987,274.7327,8,272.850,348,56.9,78,yes,yes
1669061991,263.0019,10,275.101,330,56.9,67,yes,yes
1669061993,275.0436,10,274.850,342,56.9,75,yes,yes
1669061995,270.9132,10,275.101,332,56.9,72,yes,yes
1669061997,271.0406,10,275.101,339,56.9,57,yes,yes
1669061999,267.0018,8,267.350,339,56.9,76,yes,yes
1669062001,269.8571,8,275.731,334,56.9,68,yes,yes
1669062004,274.0997,8,274.851,344,56.9,73,yes,yes
1669062006,276.6386,9,274.351,350,56.9,78,yes,yes
1669062016,273.7103,10,275.101,347,56.9,74,yes,yes
1669062018,272.8150,10,274.601,345,56.9,70,yes,yes
1669062023,271.8611,8,275.851,349,56.9,75,yes,yes
1669062029,268.0251,10,274.851,330,56.9,74,yes,yes
1669062033,265.2018,10,275.851,328,56.9,51,yes,yes
1669062037,250.0363,9,275.351,298,56.9,57,yes,yes
1669062039,266.8074,8,274.851,329,56.9,47,yes,yes
1669062041,275.5784,10,275.101,346,56.9,78,yes,yes
1669062043,271.7538,10,272.350,349,56.9,73,yes,yes
1669062045,277.6427,10,275.601,352,56.9,77,yes,yes
1669062047,278.7527,10,274.601,363,56.9,85,yes,yes
1669062049,267.5357,10,275.101,336,56.9,52,yes,yes
1669062051,273.9776,8,272.350,336,56.9,55,yes,yes
1669062058,266.2976,8,267.850,337,56.9,64,yes,yes
1669062072,275.7330,8,275.101,355,56.9,73,yes,yes
1669062074,276.9252,10,274.350,357,56.9,80,yes,yes
1669062076,276.4665,10,275.101,343,56.9,60,yes,yes
1669062079,275.4480,8,272.850,348,56.9,75,yes,yes
1669062081,273.2263,10,273.350,342,56.9,61,yes,yes
1669062083,273.1723,10,274.351,338,56.9,65,yes,yes
1669062087,273.3664,10,274.601,351,56.9,67,yes,yes
1669062089,275.3611,10,273.850,340,56.9,59,yes,yes
1669062092,267.4969,10,275.851,326,56.9,42,yes,yes
1669062094,269.6365,9,271.850,331,56.9,53,yes,yes
1669062097,273.9901,10,274.601,339,56.9,59,yes,yes
1669062101,274.7742,9,274.960,342,56.9,66,yes,yes
1669062110,274.2703,9,270.350,351,56.9,80,yes,yes
1669062112,274.3434,10,276.101,348,56.9,62,yes,yes
1669062114,275.9438,10,271.850,353,56.9,83,yes,yes
1669062118,276.5942,10,274.601,353,56.9,83,yes,yes
1669062120,264.8723,10,274.601,333,56.9,55,yes,yes
1669058611,271.1942,10,276.101,342,56.9,70,yes,yes
1669058613,272.3306,10,274.851,345,56.9,66,yes,yes
1669058617,260.4295,10,275.351,329,56.9,55,yes,yes
1669058619,275.0134,10,274.601,351,56.9,80,yes,yes
1669058621,271.7516,10,275.851,342,56.9,72,yes,yes
1669058627,271.4050,8,274.851,329,56.9,61,yes,yes
1669058664,260.4324,8,274.351,326,56.9,61,yes,yes
1669058666,272.4891,10,275.351,352,56.9,65,yes,yes
1669058668,266.0542,10,275.601,335,56.9,53,yes,yes
1669058670,265.0274,10,275.851,328,56.9,60,yes,yes
1669058672,268.3340,10,272.850,336,56.9,67,yes,yes
1669058674,267.0753,10,270.850,328,56.9,72,yes,yes
1669058676,274.6775,10,274.351,351,56.9,74,yes,yes
1669058678,281.4340,10,275.291,371,56.9,88,yes,yes
1669058682,267.6616,10,275.101,333,56.9,69,yes,yes
1669058684,264.3181,10,274.851,337,56.9,59,yes,yes
1669058687,259.0607,8,274.601,316,56.9,38,yes,yes
1669058692,270.1699,10,275.851,339,56.9,73,yes,yes
1669058694,270.0996,10,274.601,331,56.9,66,yes,yes
1669058697,275.0298,10,274.851,343,56.9,71,yes,yes
1669058699,266.4185,10,274.851,332,56.9,65,yes,yes
1669058701,268.1536,10,272.350,343,56.9,68,yes,yes
1669058709,266.4218,10,275.101,332,56.9,57,yes,yes
1669058711,269.4226,10,274.851,334,56.9,72,yes,yes
1669058713,275.5621,10,272.850,354,56.9,77,yes,yes
1669058715,278.6928,10,275.851,357,56.9,78,yes,yes
1669058719,265.4169,10,274.601,322,56.9,40,yes,yes
1669058721,275.6452,10,276.101,356,56.9,78,yes,yes
1669058723,273.2343,10,275.601,342,56.9,79,yes,yes
1669058725,273.2221,10,275.851,347,56.9,75,yes,yes
1669058727,267.2977,9,268.350,336,56.9,64,yes,yes
1669058729,272.8082,9,275.351,343,56.9,62,yes,yes
1669058739,274.9747,10,275.851,347,56.9,78,yes,yes
1669058744,267.2657,10,270.850,329,56.9,69,yes,yes
1669058746,264.4865,10,275.851,328,56.9,56,yes,yes
1669058748,268.9436,10,274.601,335,56.9,74,yes,yes
1669058750,261.7421,10,272.850,328,56.9,52,yes,yes
1669058752,276.1212,10,275.601,354,56.9,67,yes,yes
1669058754,276.8555,10,274.351,351,56.9,75,yes,yes
1669058756,279.4000,10,275.601,359,56.9,78,yes,yes
1669058760,273.7767,10,276.101,345,56.9,66,yes,yes
1669058762,264.8373,10,275.851,319,56.9,70,yes,yes
1669058764,272.8091,10,271.850,342,56.9,72,yes,yes
1669058766,261.0613,8,274.351,334,59.2,55,yes,yes
1669058770,278.5597,10,275.851,359,56.9,89,yes,yes
1669058772,270.2093,10,274.951,334,56.9,72,yes,yes
1669058774,258.7257,10,275.601,326,56.9,54,yes,yes
1669058775,267.4917,10,267.850,342,56.9,73,yes,yes
1669058777,272.8566,10,270.850,356,56.9,86,yes,yes
1669058779,271.1881,10,275.601,344,56.9,60,yes,yes
1669058781,271.6064,10,274.601,348,56.9,64,yes,yes
1669058783,276.8427,10,275.851,352,56.9,78,yes,yes
1669058787,271.2697,10,275.351,338,56.9,56,yes,yes
1669058789,277.3718,10,275.851,357,56.9,73,yes,yes
1669058793,271.9275,10,274.575,339,56.9,55,yes,yes
1669058795,265.2440,10,275.601,330,56.9,50,yes,yes
1669058806,276.7207,10,275.851,358,56.9,80,yes,yes
1669058808,274.5255,10,275.101,355,56.9,79,yes,yes
1669058810,270.3081,10,275.101,336,56.9,52,yes,yes
1669058812,280.2777,10,276.101,367,56.9,83,yes,yes
1669058814,276.0471,10,274.851,349,56.9,63,yes,yes
1669058816,274.5555,10,275.101,350,56.9,73,yes,yes
1669058818,271.8309,10,274.851,350,56.9,78,yes,yes
1669058824,270.9730,10,275.851,343,56.9,68,yes,yes
1669058830,270.7193,10,276.101,349,56.9,65,yes,yes
1669058832,269.6610,10,274.851,342,56.9,57,yes,yes
1669058834,278.3207,10,275.851,361,56.9,78,yes,yes
1669058840,276.4289,10,274.226,350,56.9,77,yes,yes
1669058842,269.3273,10,275.601,335,56.9,51,yes,yes
1669058844,269.3577,10,275.017,344,56.9,66,yes,yes
1669058846,274.0774,10,275.851,352,56.9,73,yes,yes
1669058848,277.9130,10,275.851,360,56.9,82,yes,yes
1669058850,265.7578,10,273.350,334,56.9,54,yes,yes
1669058852,276.4715,10,273.850,358,56.9,84,yes,yes
1669058858,268.8740,10,274.851,339,56.9,72,yes,yes
1669058860,276.4743,10,274.601,356,56.9,77,yes,yes
1669058862,274.1074,10,275.851,350,56.9,65,yes,yes
1669058864,274.9992,10,275.101,355,56.9,73,yes,yes
1669058866,259.2111,10,275.597,322,56.9,53,yes,yes
1669058873,271.3675,10,274.851,345,56.9,72,yes,yes
1669058875,276.4893,10,275.545,347,56.9,83,yes,yes
1669058879,272.1799,10,272.850,339,56.9,52,yes,yes
1669058881,266.0937,10,275.351,324,56.9,71,yes,yes
1669058883,266.0473,10,274.601,332,56.9,72,yes,yes
1669058885,270.3339,10,274.601,347,56.9,81,yes,yes
1669058887,273.9179,10,275.351,346,56.9,77,yes,yes
1669058889,277.3014,10,274.851,360,56.9,82,yes,yes
1669058891,275.8197,10,275.351,348,56.9,65,yes,yes
1669058893,271.9518,10,274.851,343,56.9,64,yes,yes
1669058896,274.9911,10,276.101,348,56.9,83,yes,yes
1669058898,272.9966,10,274.601,341,56.9,59,yes,yes
1669058900,270.9252,10,274.601,344,56.9,80,yes,yes
1669058902,275.5354,10,274.851,355,56.9,78,yes,yes
1669058904,275.1862,10,275.351,353,56.9,76,yes,yes
1669058923,276.6879,10,274.601,350,56.9,79,yes,yes
1669058926,273.1893,10,274.601,350,56.9,81,yes,yes
1669058928,265.7958,10,272.350,338,56.9,79,yes,yes
1669058930,269.0764,10,275.351,343,56.9,77,yes,yes
1669058932,268.1193,10,275.851,333,56.9,60,yes,yes
1669058939,275.3047,10,273.350,351,56.9,77,yes,yes
1669058941,269.6464,10,276.101,332,56.9,42,yes,yes
1669058945,276.5354,10,274.851,357,56.9,77,yes,yes
1669058952,276.1605,10,275.574,347,56.9,65,yes,yes
1669058955,269.4491,10,276.101,337,56.9,71,yes,yes
1669058957,268.9486,10,274.226,335,56.9,73,yes,yes
1669058968,268.1281,10,264.350,348,56.9,77,yes,yes
1669058976,267.6816,10,275.351,340,56.9,58,yes,yes
1669058978,275.9921,10,275.851,353,56.9,75,yes,yes
1669058982,272.2370,10,275.851,342,56.9,79,yes,yes
1669058986,273.3820,10,275.101,355,56.9,76,yes,yes
1669058990,271.5944,10,275.851,342,56.9,57,yes,yes
1669058992,275.2140,10,276.101,344,56.9,64,yes,yes
1669058994,269.1513,10,273.601,346,56.9,65,yes,yes
1669058996,279.3170,10,274.851,362,56.9,83,yes,yes
1669058998,274.0389,10,275.851,348,56.9,68,yes,yes
1669059000,275.8707,10,275.601,357,56.9,84,yes,yes
1669059002,267.5245,10,274.350,329,56.9,71,yes,yes
1669059009,276.0032,10,276.101,361,56.9,74,yes,yes
1669059011,265.0889,10,276.101,360,56.9,81,yes,yes
1669059013,274.0529,10,271.350,355,56.9,80,yes,yes
1669059015,269.8964,10,275.851,337,56.9,52,yes,yes
1669059017,276.8238,10,275.851,353,56.9,72,yes,yes
1669059019,276.5808,10,274.851,356,56.9,79,yes,yes
1669059021,273.5108,10,274.601,346,56.9,66,yes,yes
1669059027,268.3605,10,274.601,334,56.9,75,yes,yes
1669059029,279.8737,10,275.351,364,56.9,91,yes,yes
1669059036,264.7528,10,273.601,327,56.9,44,yes,yes
1669059038,270.2132,10,274.851,333,56.9,48,yes,yes
1669059040,279.1245,10,275.601,360,56.9,82,yes,yes
1669059042,268.0226,10,274.851,346,56.9,75,yes,yes
1669059046,273.9591,10,275.601,340,56.9,75,yes,yes
1669059067,270.9099,10,275.101,347,56.9,71,yes,yes
1669059072,279.5770,10,275.851,354,56.9,68,yes,yes
1669059076,271.7322,10,270.850,356,56.9,76,yes,yes
1669059077,268.4559,10,274.851,337,56.9,58,yes,yes
1669059079,276.0881,10,275.101,357,56.9,83,yes,yes
